,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
75470,R1EE1UDQT1ZEIF,1,14,33,N,Y
75570,R1ANS02ANNCDAN,1,2,25,N,Y
75590,RBH1JQ0F4C8JA,1,16,29,N,N
75755,R21CV05N40MATX,1,2,23,N,Y
75945,R326YE039DE09P,1,4,22,N,Y
75984,R30ACU5S384DDY,1,3,26,N,Y
76039,R36J359O3NHPCM,1,16,28,N,Y
76251,R27FIAQ39NLN4M,1,5,21,N,Y
76289,RXG1STB9TAQND,2,22,24,N,N
76350,R21VOUKBEYEBVB,1,16,24,N,Y
76360,R1S04APARVOJ4L,4,18,22,N,Y
76366,R3279YQMPT01O,1,28,37,N,Y
76508,R2VMIB6A0502MQ,1,47,47,N,Y
76692,ROBVI8YOBWSJ0,1,2,45,N,N
76771,RPILRULHOKNDQ,5,19,20,N,N
76913,RSA6IHQ4TIP8F,1,20,27,N,Y
77057,REWF1OC4K4HJ9,5,23,26,N,Y
77320,RX63ZJABH23VW,5,109,140,N,N
77427,R1WIBQ3HHQ4O99,5,30,39,N,Y
77444,R24PBSGVRTGKG,5,19,20,N,N
77447,R18XDQV8PHXKLQ,1,3,43,N,N
77582,R8AHFK51EH6PC,1,18,28,N,N
77599,RYOHFJI5ITIV3,1,1,41,N,N
77761,R35MOFJDT67FR3,3,40,53,N,N
77776,R38YG8C7R9W3XO,1,0,34,N,Y
77787,R2AUE5JW48U5E8,1,8,27,N,Y
78019,R3811K5CL29U3H,1,1,70,N,N
78204,R2UD8UJ7I1AK2Z,1,2,39,N,N
78362,RYO7LUPO2OHEU,1,15,23,N,N
78543,R39LTY3YEZ6RAN,1,8,34,N,N
78598,R9NW0C5BQDBNI,5,53,59,N,N
78622,R2G3FRI7RF86DA,3,12,21,N,N
78657,R3QMP3SDMLYTYE,5,28,35,N,Y
78668,R11FHXPWZ0LTBG,2,45,47,N,Y
78681,R3SWW77OXWE1WX,1,9,23,N,N
78694,R1WU9L1K5QQR7U,2,17,30,N,N
78703,R1SN1UZAIMDV1W,1,1,90,N,Y
78735,R2U4CZ840U7HYP,1,16,22,N,N
79177,R1NYGJTQMBEUYP,3,20,29,N,Y
79256,RYW3RX5U6UVKT,1,28,38,N,N
79314,R2TF47XY2GCXMU,3,1,51,N,N
79385,R1QXQKD2WWK5Y5,1,71,85,N,Y
79520,R2IFHDV0B6EB7H,5,39,50,N,N
79536,R1Z6NY5QZWSIK9,1,19,196,N,N
79574,R3LOGL6B6BXVTG,1,28,28,N,N
79621,R5MEWA9QB3L07,1,39,41,N,N
79635,R2UBAMRIB56KF9,1,6,36,N,N
79643,RYAKRFJ9RPT3,5,87,89,N,Y
79873,RWK4DGV5WZQ4H,1,33,36,N,N
79917,R3T45JG5C4JTMF,3,13,27,N,N
79999,R1FO7QI1S2YOK9,3,43,55,N,N
80028,R2RQKMWZMLROH0,1,15,64,N,Y
80040,R350PLZT86NQJR,4,46,55,N,Y
80082,R1LYQDWCVGSMC9,1,7,180,N,N
80146,R1NJ4DI2H428T0,1,8,99,N,N
80158,RSL8NJ764PF0X,1,5,51,N,N
80189,R1SVQXZF8JWH3P,1,29,34,N,N
80213,RTYP3YT9RLJXD,1,5,186,N,N
80240,R272LFF3F52EYN,3,1,93,N,N
80293,R236265WE9SIQA,4,72,77,N,Y
80369,R3UJFNCVCHTWYM,5,33,35,N,N
80370,R29TQDY0EJLEZE,1,3,59,N,N
80438,R203G98QATB1MI,1,23,24,N,N
80464,R311TA45VRKBYX,1,44,47,N,N
80467,R1ROO06Q4Q5FQF,5,76,87,N,N
80542,RGNINKGR28Y76,4,18,24,N,N
80546,R37UZI4HUERSTQ,1,6,58,N,Y
80610,R2NVDFAPWSXREE,3,71,77,N,Y
80640,R2R1M53ICOE94J,1,5,173,N,N
80647,R11S8VWON0TQ2Z,5,28,35,N,Y
80706,R38ZBB92K76IW8,5,3,28,N,N
80760,R1VC5BYOJ1XNPD,5,19,20,N,N
80790,RPQCSNU9W7WUC,1,19,27,N,Y
80937,R1BBTU46MKWPSM,4,20,21,N,N
80951,R2Y78CC44OWMGI,1,4,64,N,N
81031,R2PQS8LE5OP86P,1,3,38,N,N
81106,R18RZ7OPX8RWLY,1,3,25,N,N
81423,R1D8AC21M6UCB7,1,1,28,N,N
81549,R37D934MUBZI2C,5,26,28,N,N
81623,R31ZZ7ORAJXBEY,3,20,22,N,N
81679,R26DHJOZWJ9E5D,5,24,24,N,N
81683,R2YV3DJO3HYOHC,1,0,22,N,N
81763,RTLSAAATJEBRI,5,28,29,N,Y
81974,RK32TY7JL3D8X,2,24,33,N,Y
82046,R18EXZKN7M00VU,1,1,28,N,Y
82128,R3ACTGT90EKGHM,1,12,24,N,N
82173,R2YAE86IODJ5FE,5,21,27,N,N
82262,R1OBKZY8LM2WPW,1,43,43,N,Y
82279,R4TLIIG5KF9SA,1,1,23,N,Y
82380,R399IMELTXPLKB,1,6,31,N,Y
82395,R38HJXW6U7KS60,3,37,39,N,Y
82419,R8L02TZMHXQHM,1,1,22,N,Y
82509,R3ER6AKS0H0YIJ,1,14,31,N,N
82556,R3DUIEIAC841Q,1,23,31,N,Y
82663,R2BEXFA4TE5PXP,1,0,25,N,N
82865,RPDG7Q9PABWGP,1,1,44,N,Y
83006,RMEPVONU3VNRR,1,1,21,N,N
83021,R3EL0G2NIMLIJQ,5,21,21,N,Y
83098,RJG6JSRYP7ZQF,1,3,59,N,N
83099,R1XG2KINZ50K84,1,16,34,N,N
83112,R3I1U3OKPC9BDW,1,16,34,N,N
83210,R3RZIH276AOB4Y,5,4,49,N,N
83270,R13Z104FLN9PIJ,3,13,20,N,Y
83300,R36QQGFHUSY0FG,1,20,23,N,N
83378,R14DP234FCAHT6,1,7,54,N,Y
83524,RHGQMDK5XQ68M,1,12,29,N,N
83535,R3TCZ8PF91UKE0,1,2,21,N,Y
83671,R371M3ZU3ULQHM,1,0,25,Y,N
83732,R9U48EBCUFOZH,1,4,25,N,Y
83795,RT9F2W66HRQ2E,4,16,21,N,Y
84270,R2RASOG5OF4OWQ,1,1,24,N,Y
84446,R2ACNRGVJMRB7U,1,3,27,N,Y
84528,RWH8W1QY64QQT,5,21,21,N,N
84535,R24TLNU2QJBJMB,1,4,26,N,N
84555,RJ8YT73I8K4W9,4,19,22,N,N
84588,R1IMG9MN73019I,5,55,72,N,N
84810,R27G8BXQL2ZQGX,1,5,23,N,Y
84939,R2S8D16VBNRGKC,1,1,26,N,N
85066,R1TVNRVIX8IMVE,1,6,35,N,N
85230,R393GT5EQYZ8DU,1,15,82,N,Y
85266,R2TOLAGGCO3251,1,3,37,N,Y
85377,R3D034CIIDXJE4,5,70,70,N,N
85618,R3GB3CPA7VI9W4,1,8,26,N,N
85626,RATD23JIGGA03,4,16,24,N,N
85723,R1YCGI3HDPAYBW,3,27,32,N,N
85724,R39TVTECZ1BDMZ,5,21,21,N,N
85779,R2H8CCDJC51PSJ,1,4,34,N,Y
85797,R2SGHUC68RRCRZ,5,21,21,N,N
86291,R2IC94FSRPDM99,5,82,98,N,N
86477,R2X771TTDLJ0OH,4,20,21,N,Y
86486,R4EL3KG5XR1IH,1,4,21,N,N
86686,RL0BWXCZ1T9IZ,5,94,106,N,Y
87226,R2ASZUSDOON7C1,1,0,23,N,Y
87340,R31KZML4EP4K5U,1,5,78,N,N
87371,RT1AQKKEWNM6I,1,35,39,N,N
87415,R1EANPS7YXHDB3,5,27,33,N,Y
87468,R3C5DMZ4GFVJRE,1,2,22,N,Y
87575,R1SLY9FS54P0J4,5,587,609,N,Y
87689,R3314CDC7EEPML,3,2,24,N,N
87735,RE32Q7FF8CPVT,5,31,32,N,Y
87788,R2N9ZSBUS2FT30,2,16,23,N,Y
88056,R26WUS7XX65HU0,4,26,26,N,Y
88069,R2IW8VQS1UYZ1,5,21,22,N,N
88080,RL8GXSRX6I5V9,1,2,55,N,N
88322,R3SU24IYRJJG3,1,26,38,N,Y
88782,R2UFZF2FQH925E,1,3,20,N,N
88845,R1VKCNIY6RTY1T,1,6,24,N,N
89025,R3FOQLKZP1WGYC,1,14,22,N,N
89162,R2TFZKX2BI7BDB,1,44,49,N,N
89185,RK80A0TRK83D8,1,2,22,N,N
89547,R2G43PGB8J1UB3,4,36,38,N,Y
89690,R2HBOI0KFZWIM1,5,19,23,N,Y
89898,R2PBDPE20XEZ5J,1,4,65,N,Y
90043,R15EH0RI5QK0P3,1,18,27,N,N
90147,R2VM1RJGVOCY63,1,9,66,N,N
90178,R27GJLUA7ZEMDI,1,3,74,N,N
90251,R179KE3DEADT5W,1,5,37,N,N
90367,R2R8SUQ3HWQCSX,1,14,48,N,N
90383,R18YXLMYZ7BLVU,1,5,21,N,N
90411,R24Q1Q4ZZ386QT,1,3,20,N,N
90421,RPSIT6EGIFKRC,1,6,20,N,Y
90433,R3VNJZHVZ1LZ7O,4,22,25,N,N
90527,R2DMYY8Y4BNMGZ,5,28,31,N,Y
90534,R3GQRR9HUF1NL2,5,24,29,N,N
90687,R2HWWWIXSDWPT4,5,31,33,N,N
90780,R30E1ZK824QUTM,1,16,79,N,N
90814,RS6CBHOSUC9M2,5,31,35,N,N
90853,R36H9GBE2N98QU,1,13,33,N,Y
90951,R2IHMF78IMS9GA,1,2,76,N,N
90975,R3IJELQ6613ZC9,1,6,51,N,Y
90993,R348GDG81M507Y,1,18,26,N,Y
91056,RPRP6F6ABCLLK,2,28,39,N,Y
91120,R7CTVSUHPSAJ0,2,30,44,N,Y
91149,RNQ3F1XNOPT96,1,8,69,N,Y
91158,R3RVSRD5J8V582,5,22,23,N,N
91216,RQLH0XV0AERFH,5,61,67,N,N
91252,R2PD0W02IL3PEJ,1,14,546,N,N
91315,R32PEEX117SUIQ,1,6,23,N,N
91397,R3491XC1MPZT5S,1,25,36,N,N
91436,R1FTPC4SSJ7LZ3,5,58,64,N,N
91724,R1PRYK5X9PLFP5,3,42,49,N,N
91760,R1ZEZTV8JQ026R,2,73,102,N,N
91879,RMXIH24KEJWPB,1,10,21,N,Y
92056,RBRQWTJ4YQVAF,1,7,36,N,Y
92086,R10BMNGG4Y12C5,3,18,23,N,Y
92093,R3ASWDAF6TPYM0,2,31,32,N,Y
92160,R2PXO5F7BU5ULQ,1,9,20,N,N
92225,R1I8U8AG1DO2RO,5,24,32,N,N
92350,RT0T92CL9I7AX,1,9,32,N,N
92486,R1ZSJ0WQTEOZ2M,1,12,36,N,Y
92573,R222NXY82HQQPG,1,12,22,N,Y
92809,RBKPD0WU6H6WZ,1,7,41,N,Y
92921,R3COKKABMY1L94,1,14,26,N,N
92972,R3H4MOLCMDEJI5,1,11,20,N,N
93035,R1O5R6N8H4U8JT,1,13,31,N,Y
93085,R1IR9XP4101V4W,1,13,33,N,N
93147,R33HPU5ISP7BIP,1,1,30,N,N
93150,R2QI2IU0NXLBZH,1,14,25,N,N
93278,RW23VBNAGLJRZ,1,40,64,N,N
93329,R1Y5TZXQKKU4D,1,10,42,N,Y
93465,R36NJ4ZWFVSMVY,2,6,25,N,N
93472,R29YQEJOG36FVU,1,8,40,N,Y
93482,R37GGY15EEJG0H,1,10,70,N,N
93536,RA1HKHU6C5E9L,1,9,28,N,N
93539,R1GSHBQ11U87YE,5,20,26,N,N
93552,R3KPTBOWWL80G5,1,10,39,N,N
93681,R2Y5IU07L3YSC8,1,7,48,N,N
93706,R2BE4NX7XNRU3,2,13,23,N,Y
93710,R2CA1CQHRFHW2J,5,76,93,N,N
93824,R2ZSLL9FT9N3SS,1,4,92,N,Y
93883,R3UIC1JJ6PD4CP,1,14,21,N,Y
93892,R1T4OEYSEYJE4H,1,27,61,N,N
93906,R13D8F79QOFIBW,5,40,47,N,Y
94019,REB0P1EPP2CZE,3,17,29,N,Y
94046,R1EE4WCLEJELGQ,2,6,24,N,N
94096,R18YQ4NRL2373C,3,2,28,Y,N
94149,R3LO356MHTQXI,1,0,22,N,Y
94690,R39TCETJM24KM3,4,0,22,N,Y
94844,R22VNEBYCCRHW9,5,24,30,N,Y
94881,RGOVXI764T1KO,1,5,23,N,Y
94883,R2PHMG1ZI6ZDET,1,170,225,N,N
94884,R334W19A0BAA44,3,8,24,N,N
94908,R2UXNIN5MXDWD6,1,9,136,N,N
94941,R1Y2P6Z7GKLZ9N,5,4,21,N,Y
95016,R1INYGKZOZKHVD,1,12,38,N,N
95040,R1VUJL1UX8X3KA,5,7,23,N,N
95062,R1VJGNHNASZYY4,1,7,105,N,N
95098,R31DAK4Y4C68Z0,2,8,30,N,Y
95100,R1XHZVUB8F0045,5,1,33,N,Y
95103,RL1JV9NTQG7TF,5,3,59,N,N
95292,R3K51WRNRPDA0Y,1,0,20,N,Y
95300,R2164NAF9Z2NO1,4,110,136,N,N
95410,R19EK5UWULA40O,1,14,23,N,Y
95476,R21IAQQFOQVLJX,5,18,29,N,N
95499,R350CUC1DALFPF,1,2,30,N,Y
95572,R13HWVP64S8ZW6,2,6,51,N,N
95623,ROG93V6OQQT65,1,14,29,N,Y
96118,R2UJI8LARCE9GF,4,28,30,N,Y
96196,R286T8E173PF30,1,28,41,N,N
96689,RPMDIWHAWRTCA,1,3,30,N,N
96779,R16SA6LNPNXLU3,1,3,21,N,N
96892,R21W7U4ORWA8JM,1,11,46,N,Y
97085,R306NU472YQ2R1,1,5,22,N,Y
97094,R18Q13EMLV4HAA,1,35,46,N,Y
97122,R2KSWT3XKYIOG8,5,26,29,N,N
97229,R2I8L6ZJTKGVVP,5,0,23,N,Y
97272,R2QG5LPAHJ7537,3,8,64,N,N
97452,R343312IQAWTZL,1,33,33,N,Y
97608,R2757CG4S5AZES,2,18,28,N,Y
97806,R2YO70YHUS1IN2,1,14,54,N,N
97831,R1A4JVDMZNJOWG,1,2,30,N,N
97853,R2PDRZJOVO772P,1,2,20,N,Y
97886,R1PRAF0K3E4GL8,5,27,30,N,Y
98060,R1AW9VQ35WT6XF,5,165,195,N,Y
98075,R12G7IVFOJNUFR,5,24,26,N,Y
98381,RHK1AN3PHYT7N,1,5,58,N,Y
98428,R1TI3F5UN4AGMT,5,47,49,N,N
98468,R1B64HX6RFIDX,2,2,41,N,N
98623,R73GBUZXLVU06,1,3,31,N,N
98639,R29A3DDWBJJS1F,3,27,38,N,N
98642,R3BZA7NT29K5SS,1,5,33,N,N
98646,R1375QJ2GMG2PV,1,109,111,N,Y
98699,R1FW1F2BVSE7UN,1,16,37,N,Y
98898,R29OFXJANP7RZC,1,18,39,N,N
99730,R3LHYFJ4SEGKRS,1,29,61,N,N
99739,R2AM3TOCRIIKDP,1,4,94,N,N
99743,R1N636U16OYW35,2,1,24,N,Y
99783,R2VR0C1DS6RI16,1,36,54,N,N
99809,R1WMEE103486EH,1,47,171,N,N
99868,R3K2UTX57VF910,5,24,27,N,Y
99873,R370HMUY1Y9Y3O,1,6,202,N,N
100090,R1DHCDJ3FKN0RH,1,6,35,N,N
100174,R361T05AG1GE2W,5,36,56,N,N
100319,R3D0KOXYS9OW85,4,17,21,N,Y
100350,R3S0159ZBGWD7Z,1,22,37,N,N
100458,REXVAP2S61G2,5,20,20,N,N
100488,R2RF1QSVRL8D6H,1,6,20,N,Y
100530,R3DTFC2SNVFGLQ,1,28,29,N,Y
100532,R1BMXABOJP1AE1,1,11,34,N,Y
100586,R3VYFC71BVJW3R,3,34,34,N,Y
100592,R1TPP9MPI3WM82,2,55,63,N,N
100722,R189PKTLM6TRUC,5,21,26,N,Y
100726,R1T7VDW8CL7PO7,5,26,30,N,N
100898,R24P345U2XYNY,2,4,40,N,Y
101353,R1WGLSXR750YJW,2,4,37,N,N
101537,R33EUVBJGVN83B,1,10,29,N,N
101964,R2M1Y4I23PA1PE,5,18,23,N,Y
102005,R3L4JI0KP93YKD,1,99,104,N,Y
102035,R3Q1DQFY0EH0P2,4,51,54,N,N
102283,R1EWP07D9QYJW4,4,22,22,N,Y
102334,R2D57QMGAOZ4UN,5,61,74,N,Y
102362,RKU6538TDIVEO,1,4,20,N,Y
102399,R39UPDNM5TECB5,5,23,23,N,N
102606,R3VWRPL2TQCZFB,5,172,193,N,Y
102794,R2SGF4DMKT8HVA,1,3,44,N,N
102847,R3HK9S8FAXTO5G,1,10,20,N,N
102974,R1XMTF8AM0E18N,5,49,52,N,N
102996,R2PMWNEIW137JZ,5,20,21,N,Y
103004,R278LLN5FZIGPU,1,24,42,N,N
103037,R1H8MIYKJSA7GI,4,21,22,N,N
103131,R1FPAG6M0M4T6B,1,7,42,N,N
103176,R3NQD3G4EX3NW0,1,7,81,N,N
103193,R30AJ33CB7PZER,1,1,28,N,Y
103317,ROYPQ4LIX2KV2,1,11,44,N,N
103363,R36JMJOT4PVKVO,1,15,25,N,Y
103423,R3VRZEWTGSOFG4,1,12,22,N,Y
103494,R37HIKXV6TV5ZS,5,29,34,N,Y
103677,R24KXJKA33UVHM,4,75,79,N,N
103792,RPJHUOEJR1W72,2,7,33,N,Y
103797,R37699T73S40DD,5,60,67,N,N
103825,R33PZGC38NHFNC,1,8,71,N,N
103998,R1OMKY86RQ98DZ,1,3,46,N,Y
104016,R1QQ52Y8VOG1AK,1,3,21,N,Y
104099,RS7RRYR41S3T4,1,5,23,N,Y
104373,RZ6Y7VMT2S52G,1,14,27,N,N
104429,RL7GD5RWZ3TWC,1,21,30,N,Y
104436,R5VG5VEW2R36B,1,11,20,N,N
104449,RXWVPNAZ9XKSW,5,132,153,N,N
104568,R2JLBKUTHAAN0B,4,61,75,N,Y
104637,R1CKB41D1L9E41,5,22,22,N,Y
104640,R10FW72BV0RLBO,5,2,20,N,N
104721,RAUVR3CADNJIY,5,55,56,N,N
104746,REEBLJZR9G5H9,1,20,30,N,Y
104756,R3DXN1G1ZT7SFP,1,25,120,N,N
104845,R3KTAV9IB4LWNV,1,4,67,N,N
104913,R81ISG0FMT0L3,5,22,28,N,N
104937,R3CA6DOZ99B9O8,4,18,20,N,N
104938,RKFVXHLV8HVKB,1,16,101,N,N
104939,R14WYK1N1L59JJ,1,10,37,N,Y
105117,RCONKATZ9T8KA,5,22,27,N,Y
105129,R2AZ5U17R9QO7D,5,8,31,N,N
105139,R25125IP8TGUCB,3,21,21,N,N
105233,RLP2Q8UKPRRPI,5,91,102,N,N
105251,R20X4WDFXOVKPQ,2,21,33,N,N
105276,R1W31U6W0RPCGX,5,19,22,N,Y
105339,R2WULEJ99VUEOP,1,19,28,N,N
105390,R2ERKX43LFI26Q,1,15,24,N,N
105451,R2UU8D4JQ1YADL,2,6,26,N,N
105499,R13GZAFU085VG6,4,8,41,N,Y
105521,RJTB5CVD9OREV,1,13,20,N,Y
105621,R1Y0D5GG02SOHZ,5,24,35,N,N
105642,R3VXGIBD08JJSF,1,4,63,N,Y
105759,R1RSDSMVWMOQ7A,5,368,405,N,Y
105878,R2WQTXFHQMTRNM,5,32,46,N,N
105917,RIN9F74QMYBQT,4,21,25,N,N
105926,R31X2M0LMUYDF0,1,54,85,N,N
105947,R33ZBD3KO252WZ,5,25,37,N,N
105958,R3IEWT8R6USM02,1,14,20,N,Y
105960,R1D9MFTRO4ZHGN,5,66,79,N,N
105966,R1RVP56Y1QF24T,3,15,22,N,Y
106028,RS3MXNPZLT967,5,30,35,N,N
106051,R3CI013WTT796R,5,5,25,N,N
106057,R1XBH41LGRMBDZ,1,9,140,N,N
106168,R1T1C4TOQIX147,1,36,56,N,N
106227,R1220GJJ1ZKLUS,1,84,130,N,N
106293,R3E4F4ULP7BJAI,1,47,48,N,Y
106300,R2J96CYLOF70OM,1,17,20,N,Y
106363,R3BID0BEH0LU0A,3,41,51,N,N
106420,R3J6C1D6U9O8ZT,2,40,47,N,Y
106427,RF7KFNR2SGS8P,1,10,186,N,N
106505,R244TN1S5O36FC,1,4,35,N,Y
106571,RV2TN4F8188P4,5,197,222,N,Y
106574,RSUUGUL23XU3K,3,21,23,N,N
106628,R176DT3D2PX8TR,5,41,53,N,N
106731,R3ERE7PSMH72V7,1,8,22,N,N
106758,R362GTDM1AV8G2,5,37,47,N,N
106777,R3M70INE2FTT54,4,13,52,N,N
106877,R20AAQUJAK0X5C,1,64,188,N,N
106904,RQCIUYEIGCH5V,5,18,26,N,N
106922,R18J2VS3770KPI,1,42,43,N,Y
106925,R1W0SMIPKOSBOD,1,11,402,N,N
106963,R3UYX580JMGJ6M,5,62,77,N,Y
107020,R3SDQTWQT8OY22,2,6,290,N,N
107063,RBP36F995D4O8,1,10,293,N,N
107072,RXY4N4SZ2UJP6,5,93,109,N,Y
107119,RWKBO98RH25TP,5,21,24,N,N
107134,R1BNOY7BWQG6DW,1,29,45,N,Y
107174,R20673QYJZYLWL,5,24,31,N,N
107282,R20L9D824XFJJ8,5,19,36,N,N
107289,R2T1L2SRC55RCV,5,39,39,N,N
107300,R25ELN04JZDPJE,5,39,43,N,Y
107324,R3DW8FJ0JZ7CQF,5,26,35,N,N
107367,R1K3RQ88IF776O,5,39,49,N,N
107375,R5NUYECE7IL2R,1,17,35,N,N
107383,R26CQNL927V19Q,1,35,59,N,N
107385,R2VHID9TY20AFR,1,1,22,N,Y
107392,R34O2FL0XEHTAR,1,57,165,N,N
107415,RCSSA7WC62HPO,1,60,94,N,N
107448,R11EOM9EKJ57FW,1,11,294,N,N
107475,R2W5XUHZQX2D0U,2,22,49,N,Y
107484,R1H4ANU1AZQKPM,4,10,45,N,Y
107490,R2TW9DN2AZQR17,5,20,28,N,Y
107546,R3VNNA3YL48039,5,181,200,N,Y
107597,R2K8L5VXQ03RUG,1,13,21,N,N
107612,R1E81MVWRSR516,5,1,30,N,N
107692,R6HXMXW9PIDFC,1,2,23,N,N
107983,R16P6OM1L097AN,5,27,31,N,N
108069,R3EHO6WMAID1A0,4,37,39,N,N
108106,R28W16CX1NEDXO,1,6,22,N,N
108354,R2Q2O63NWXUMJ3,5,23,114,N,N
108478,R28BTQ2EJ8RX6C,5,10,26,N,N
108555,R364DL822ZVUQX,2,277,365,N,N
108625,R1ZQZUR6SDOFA6,3,30,35,N,Y
108886,R2ZSLG3LOTNMWY,1,36,50,N,Y
109058,R1FHNN3CN3WY3N,1,42,46,N,N
109294,RJV1HZJZXN2RG,4,71,82,N,N
109342,R2I74445LELASO,5,142,156,N,Y
109517,R3YG322FSJQKA,5,24,27,N,N
109761,R2LPM9V86MO9HT,1,90,133,N,Y
110115,R3NODQAFEPGMP0,1,2,34,N,Y
110278,R15JA57EM9U7GA,1,2,31,N,N
110415,RX263LEJAVVST,1,19,25,N,Y
110444,R1XOAGU8M6SP84,1,10,89,N,N
110554,R3970M1ZBW916J,2,11,24,N,N
110655,R2WH0N4Z3LJ5ZO,1,85,101,N,Y
110780,R1B6U9CIJLL15Q,5,19,58,N,Y
110846,RVR6IT3LP4T36,1,22,29,N,Y
111201,RI0WBIMSR1NUV,2,5,21,N,Y
111345,R225FYPHV853HY,1,0,23,N,N
111349,RMV3BNVY2KHV5,5,10,39,N,N
111381,R26JUUECBTBLHM,5,44,49,N,Y
111445,R3MYISQQUFWKCG,1,7,30,N,N
111522,R3FNUEXMWEWO2Q,1,98,121,N,Y
111793,R2R5YYZTKINC3K,1,4,32,N,N
111819,R3P5RN9RAQ4CTA,1,1,46,N,Y
111880,R2L8SSZ7LGDIZ3,1,8,45,N,Y
111890,R1IPBIGTW4C36W,2,11,41,N,N
111998,R3D0GIZPR5E7FW,4,8,25,N,N
112239,R2JBDNE5E38C4C,4,43,47,N,Y
112343,R3J4FHJ2H8D4WR,3,17,25,N,Y
112399,R78T5P7X84BU1,1,4,35,N,Y
112496,R15MA92S9RAC8I,2,39,54,N,N
112525,R22IUAH2FZIH4G,1,9,86,N,N
112684,R2W7JAZOJVDMFN,2,15,30,N,Y
112706,R365Q1WLHUCAOR,3,1,22,N,Y
112741,R3RYAQYTQ6DUJ4,1,26,81,N,Y
112897,R1CMKNLEWFV7EO,1,10,49,N,N
112941,RZ5I8WB3S1V3P,1,3,35,N,Y
113102,R2RU9MG1E8NDOX,1,57,88,N,N
113414,R3O8OTEJREJRO6,5,19,20,N,Y
113711,R3DUSXM1OHN7FB,2,5,35,N,Y
113731,RTF82313CH4M2,1,5,149,N,N
113732,R312ZE0WUFT7A3,2,8,52,N,N
113786,R1ZGKULXDAYH6U,1,5,106,N,N
113794,R4YCB6CEP7NEI,1,10,121,N,N
113845,RN52LT6C1GDMJ,5,23,24,N,Y
113896,R3D9ZPIN47PRI5,5,35,36,N,N
113923,R2YR5FOTBZE1AL,1,38,42,N,N
114066,RCN4CIXP5YGTD,4,21,21,N,Y
114068,R2O2MEDSGORHW0,1,1,22,N,Y
114073,R2Q5VKVETPX7AF,5,280,304,N,Y
114146,R30O1BOUUCLI4O,3,108,143,N,N
114280,R354CH2AGM5C4I,4,6,53,N,N
114382,R3QGBJDSGM5VC9,1,2,28,N,N
114479,R3SMUEMOEUD6EW,5,36,40,N,N
114571,R3RDYPR73FJKOL,5,19,21,N,N
114654,R1ZAVKIEVL1WMO,3,5,35,N,N
114736,R3C4S8PWGBHUME,3,22,28,N,Y
115036,R1KBI03K2MN2J0,3,3,24,N,N
115047,R1SACWY7WRV0IB,1,7,57,N,Y
115176,R27LQ8TOI4C85S,2,6,23,N,N
115293,R3HNIBM60IHT2R,1,11,25,N,Y
115373,R11QMS17ALOHAE,5,23,23,N,Y
115605,RQYUM9JRMVCLN,4,6,36,N,N
115848,RXHO5PFHP37KE,5,35,38,N,Y
115876,R2C1ASO5FCY66J,1,26,30,N,N
115909,R1LOP0SOUTX2O6,4,58,74,N,Y
115950,R2BN6QMWB5R334,1,4,23,N,Y
116014,R4STVA73AYP65,1,9,70,N,N
116025,R2LQ0J92WLQEAV,5,16,21,N,N
116079,R3D335CZZMJI2V,5,148,152,N,Y
116085,R27JGFEY3BB9IM,5,35,38,N,N
116087,RBSXY7AKZ8WQR,5,60,64,N,N
116141,R3EWMC3NBPSDG7,4,26,30,N,Y
116230,R2PCDZWYOU0V77,1,30,157,N,N
116275,R2SEC1SF39NO6F,1,1,24,N,Y
116295,R1H4SXLVHOG7R5,4,26,26,N,Y
116342,RXT0JCWLIDZIV,1,7,167,N,N
116382,R1XDN4JVDX5X5P,5,71,81,N,N
116394,R2HMIBHDYV8D7N,5,3,32,N,Y
116502,R37KJPTY3B9QQ7,3,10,36,N,N
116577,R2KKBIRX1COXGO,3,11,44,N,N
116632,R1ZFV2DRN9XY5I,3,4,42,N,N
116652,R12DHIN56343HT,3,18,50,N,N
116806,R3NSANUA4OXYRE,1,1,20,N,Y
116816,RPBQBV19FVCBR,1,30,39,N,Y
116839,R23O151KRRGF6O,5,19,21,N,Y
116876,R3TQ7J62O5B922,1,22,22,N,Y
116877,R3LH1OCLOO1XAX,5,204,236,N,N
116938,R7O8IOOT8LSJ0,4,28,33,N,Y
116954,R3FH1J6PY73X46,5,32,35,N,N
116983,RX7Z6DKCYOXXJ,5,29,36,N,N
117012,R3256S61WDOJH3,1,1,32,N,Y
117036,R214U88EFBLNFB,5,53,64,N,Y
117157,R358BKPY6Q5I3C,5,22,34,N,N
117206,R3RUAN69IM86S2,2,43,45,N,N
117220,R1WPYQP1WUNYTW,5,119,136,N,Y
117246,R1P14V617UXHQC,1,8,77,N,N
117339,RVKA5EZK9VQ7M,5,121,135,N,N
117373,R23MRPMWE4G8F5,1,19,125,N,N
117404,RASP23D5DX9S,1,28,348,N,N
117430,R3B8KO9A61X46C,1,3,24,N,Y
117529,R36RCBNA2ACEST,1,7,351,N,N
117602,R3D7CZ103MMSJY,5,78,81,N,N
117633,R11TZ74O8UEKFW,1,8,129,N,N
117656,R3P82Z3GX9IXN8,1,113,141,N,Y
117855,R21S0DXHN9LZBY,1,0,32,N,N
117888,R3TOQ2BK0FQE6M,5,47,61,N,N
117923,R21KPEOGG678J,3,16,118,N,N
117927,R1SIXBF01R5513,1,56,59,N,Y
